gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4875662315	ba745fec-6b40-4edd-b035-5a27a1232760	03280151.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	RANCHO QUEMADO		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.67664	-83.57304							2023-03-28	28	3	2023	2434982	2434982	MACHINE_OBSERVATION				03280151.MP4	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:43.333Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875661167	ba745fec-6b40-4edd-b035-5a27a1232760	03290030.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	RANCHO QUEMADO		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.70394	-83.55246							2019-03-29	29	3	2019	2434982	2434982	MACHINE_OBSERVATION				DDCFONAFIFO	Jonathan Sanchez		CC_BY_NC_4_0					2024-06-11T07:21:43.297Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875661093	ba745fec-6b40-4edd-b035-5a27a1232760	5040106.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	MOGOS		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.74121	-83.40298							2018-05-04	4	5	2018	2434982	2434982	MACHINE_OBSERVATION				DDCFONAFIFO	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:43.317Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875661053	ba745fec-6b40-4edd-b035-5a27a1232760	EK000017.JPG/DDC/fonafifo_2162	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR	RANCHO QUEMADO		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.68927	-83.5835							2019-02-28	28	2	2019	5219426	5219426	MACHINE_OBSERVATION				DDCFONAFIFO	Pablo Montenegro		CC_BY_NC_4_0					2024-06-11T07:21:43.266Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875660972	ba745fec-6b40-4edd-b035-5a27a1232760	5250067.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma yagouaroundi		SPECIES	Puma yagouaroundi (É.Geoffroy Saint-Hilaire, 1803)	Puma yagouaroundi		CR	MOGOS		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.74223	-83.39592							2017-05-25	25	5	2017	2435146	2435146	MACHINE_OBSERVATION				5250067.MP4	Ricardo Bedoya/Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:43.251Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875660967	ba745fec-6b40-4edd-b035-5a27a1232760	04010022.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	Estacizxperimental Forestal Horizontes		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	10.763197	-85.560203							2022-04-01	1	4	2022	2434982	2434982	MACHINE_OBSERVATION				DDCFONAFIFO	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:43.254Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875660942	ba745fec-6b40-4edd-b035-5a27a1232760	EK000030.JPG/DDC/fonafifo_2314	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR	RANCHO QUEMADO		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.68927	-83.5835							2019-04-15	15	4	2019	5219426	5219426	MACHINE_OBSERVATION				DDCFONAFIFO	Jonathan Sanchez		CC_BY_NC_4_0					2024-06-11T07:21:43.242Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875660898	ba745fec-6b40-4edd-b035-5a27a1232760	04080071.JPG/DDC/fonafifo_3665	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	Estacizxperimental Forestal Horizontes		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	10.763197	-85.560203							2022-04-08	8	4	2022	2434982	2434982	MACHINE_OBSERVATION				DDCFONAFIFO	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:43.232Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875660870	ba745fec-6b40-4edd-b035-5a27a1232760	6110681.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	BANEGAS		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.65868	-83.51469							2018-06-11	11	6	2018	2434982	2434982	MACHINE_OBSERVATION				DDCFONAFIFO	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:43.227Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875660843	ba745fec-6b40-4edd-b035-5a27a1232760	06110937.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	Estacizxperimental Forestal Horizontes		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	10.750751	-85.581042							2020-06-11	11	6	2020	2434982	2434982	MACHINE_OBSERVATION				06110937.MP4	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:43.224Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875660832	ba745fec-6b40-4edd-b035-5a27a1232760	3140062.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	AGUA BUENA-RINCŒ		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.69628	-83.50129							2018-03-14	14	3	2018	2434982	2434982	MACHINE_OBSERVATION				DDCFONAFIFO	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:43.219Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875660820	ba745fec-6b40-4edd-b035-5a27a1232760	02280018.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	MOGOS		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.74807	-83.40155							2019-02-28	28	2	2019	2434982	2434982	MACHINE_OBSERVATION				DDCFONAFIFO	Pablo Montenegro		CC_BY_NC_4_0					2024-06-11T07:21:43.216Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875660798	ba745fec-6b40-4edd-b035-5a27a1232760	02220032.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	RANCHO QUEMADO		PRESENT	2	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.67664	-83.57304							2023-02-22	22	2	2023	2434982	2434982	MACHINE_OBSERVATION				02220032.MP4	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:43.215Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875660689	ba745fec-6b40-4edd-b035-5a27a1232760	05190467.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR	Estacizxperimental Forestal Horizontes		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	10.726964	-85.5949							2021-05-19	19	5	2021	5219426	5219426	MACHINE_OBSERVATION				05190467.MP4	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:43.188Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875660631	ba745fec-6b40-4edd-b035-5a27a1232760	05290035.MP4/DDC/fonafifo_2668	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR	RANCHO QUEMADO		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.67738	-83.58411							2019-05-29	29	5	2019	2435099	2435099	MACHINE_OBSERVATION				05290035.MP4	Pablo Montenegro		CC_BY_NC_4_0					2024-06-11T07:21:43.177Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875660628	ba745fec-6b40-4edd-b035-5a27a1232760	6220016.MP4/DDC/fonafifo_10	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	MOGOS		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.746	-83.40452							2016-06-22	22	6	2016	2434982	2434982	MACHINE_OBSERVATION				6220016.MP4	Ricardo Bedoya/Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:43.174Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875660510	ba745fec-6b40-4edd-b035-5a27a1232760	02280041.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	MOGOS		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.74807	-83.40155							2019-02-28	28	2	2019	2434982	2434982	MACHINE_OBSERVATION				DDCFONAFIFO	Pablo Montenegro		CC_BY_NC_4_0					2024-06-11T07:21:43.145Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875660481	ba745fec-6b40-4edd-b035-5a27a1232760	01010052.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR	RANCHO QUEMADO		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.67738	-83.58411							2019-01-01	1	1	2019	2435099	2435099	MACHINE_OBSERVATION				01010052.MP4	Pablo Montenegro		CC_BY_NC_4_0					2024-06-11T07:21:43.099Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875659283	ba745fec-6b40-4edd-b035-5a27a1232760	04100129.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR	Estacizxperimental Forestal Horizontes		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	10.738537	-85.572084							2022-04-10	10	4	2022	5219426	5219426	MACHINE_OBSERVATION				DDCFONAFIFO	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:43.047Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875659255	ba745fec-6b40-4edd-b035-5a27a1232760	01030008.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	Estacizxperimental Forestal Horizontes		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	10.71595	-85.58434							2023-01-01	1	1	2023	2434982	2434982	MACHINE_OBSERVATION				01030008.MP4	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:43.041Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875659207	ba745fec-6b40-4edd-b035-5a27a1232760	05290038.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	RANCHO QUEMADO		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.67738	-83.58411							2019-05-29	29	5	2019	2434982	2434982	MACHINE_OBSERVATION				05290038.MP4	Pablo Montenegro		CC_BY_NC_4_0					2024-06-11T07:21:43.028Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875659197	ba745fec-6b40-4edd-b035-5a27a1232760	4150183.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	BAHIA CHAL		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.74764	-83.43345							2018-04-15	15	4	2018	2434982	2434982	MACHINE_OBSERVATION				DDCFONAFIFO	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:43.090Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875659127	ba745fec-6b40-4edd-b035-5a27a1232760	04030044.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR	Estacizxperimental Forestal Horizontes		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	10.763197	-85.560203							2022-04-03	3	4	2022	2435099	2435099	MACHINE_OBSERVATION				DDCFONAFIFO	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:42.961Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875659106	ba745fec-6b40-4edd-b035-5a27a1232760	5250140.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR	MOGOS		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.74807	-83.40155							2018-05-25	25	5	2018	2435099	2435099	MACHINE_OBSERVATION				5250140.MP4	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:42.955Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875659077	ba745fec-6b40-4edd-b035-5a27a1232760	05080019.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR	RANCHO QUEMADO		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.67738	-83.58411							2019-05-08	8	5	2019	2435099	2435099	MACHINE_OBSERVATION				05080019.MP4	Pablo Montenegro		CC_BY_NC_4_0					2024-06-11T07:21:42.948Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875659070	ba745fec-6b40-4edd-b035-5a27a1232760	05240356.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR	Estacizxperimental Forestal Horizontes		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	10.763197	-85.560203							2022-05-24	24	5	2022	2435099	2435099	MACHINE_OBSERVATION				DDCFONAFIFO	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:42.947Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875659014	ba745fec-6b40-4edd-b035-5a27a1232760	6290164.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	AGUA BUENA-RINCŒ		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.69628	-83.50128							2016-06-29	29	6	2016	2434982	2434982	MACHINE_OBSERVATION				6290164.MP4	Ricardo Bedoya/Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:42.935Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875658983	ba745fec-6b40-4edd-b035-5a27a1232760	04110148.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	Estacizxperimental Forestal Horizontes		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	10.73542	-85.57655							2023-04-11	11	4	2023	2434982	2434982	MACHINE_OBSERVATION				04110148.MP4	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:42.925Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875658924	ba745fec-6b40-4edd-b035-5a27a1232760	5040045.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR	MOGOS		PRESENT	3	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.74807	-83.40155							2018-05-04	4	5	2018	2435099	2435099	MACHINE_OBSERVATION				5040045.MP4	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:42.914Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875658859	ba745fec-6b40-4edd-b035-5a27a1232760	04030020.MP4/DDC/fonafifo_2291	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR	RANCHO QUEMADO		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.67738	-83.58411							2019-04-03	3	4	2019	2435099	2435099	MACHINE_OBSERVATION				04030020.MP4	Jonathan Sanchez		CC_BY_NC_4_0					2024-06-11T07:21:42.898Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875658853	ba745fec-6b40-4edd-b035-5a27a1232760	04280268.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR	Estacizxperimental Forestal Horizontes		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	10.763197	-85.560203							2022-04-28	28	4	2022	2435099	2435099	MACHINE_OBSERVATION				DDCFONAFIFO	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:42.898Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875658813	ba745fec-6b40-4edd-b035-5a27a1232760	05140567.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	RANCHO QUEMADO		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.67664	-83.57304							2023-05-14	14	5	2023	2434982	2434982	MACHINE_OBSERVATION				05140567.MP4	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:42.849Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875658782	ba745fec-6b40-4edd-b035-5a27a1232760	05240607.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	Estacizxperimental Forestal Horizontes		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	10.738537	-85.572084							2022-05-24	24	5	2022	2434982	2434982	MACHINE_OBSERVATION				DDCFONAFIFO	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:42.811Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875658766	ba745fec-6b40-4edd-b035-5a27a1232760	04260042.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR	MOGOS		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.74807	-83.40155							2019-04-26	26	4	2019	5219426	5219426	MACHINE_OBSERVATION				DDCFONAFIFO	Pablo Montenegro		CC_BY_NC_4_0					2024-06-11T07:21:42.807Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875658746	ba745fec-6b40-4edd-b035-5a27a1232760	04060544.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii		CR	RANCHO QUEMADO		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.67496	-83.57413							2023-04-06	6	4	2023	2434950	2434950	MACHINE_OBSERVATION				04060544.MP4	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:42.798Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875658738	ba745fec-6b40-4edd-b035-5a27a1232760	04300245.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR	Estacizxperimental Forestal Horizontes		PRESENT	2	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	10.726964	-85.5949							2021-04-30	30	4	2021	2435099	2435099	MACHINE_OBSERVATION				04300245.MP4	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:42.794Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875658678	ba745fec-6b40-4edd-b035-5a27a1232760	05300485.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR	RANCHO QUEMADO		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.70394	-83.55246							2019-05-30	30	5	2019	2435099	2435099	MACHINE_OBSERVATION				DDCFONAFIFO	Pablo Montenegro		CC_BY_NC_4_0					2024-06-11T07:21:42.772Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875658604	ba745fec-6b40-4edd-b035-5a27a1232760	05020012.MP4/DDC/fonafifo_2665	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR	RANCHO QUEMADO		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.67738	-83.58411							2019-05-02	2	5	2019	2435099	2435099	MACHINE_OBSERVATION				05020012.MP4	Pablo Montenegro		CC_BY_NC_4_0					2024-06-11T07:21:42.755Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875658557	ba745fec-6b40-4edd-b035-5a27a1232760	05100212.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR	MOGOS		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.74807	-83.40155							2019-05-10	10	5	2019	2435099	2435099	MACHINE_OBSERVATION				DDCFONAFIFO	Pablo Montenegro		CC_BY_NC_4_0					2024-06-11T07:21:42.744Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875658546	ba745fec-6b40-4edd-b035-5a27a1232760	03230128.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	RANCHO QUEMADO		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.67664	-83.57304							2023-03-23	23	3	2023	2434982	2434982	MACHINE_OBSERVATION				03230128.MP4	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:42.745Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
